"","gsm","gender"
"6526","GSM2344105","female"
"6527","GSM2344104","female"
"6528","GSM2344107","male"
"6529","GSM2344106","male"
"6530","GSM2328334","female"
"6531","GSM2328335","female"
"6532","GSM2328336","female"
"6533","GSM2328337","female"
"6534","GSM2328330","female"
"6535","GSM2328331","female"
"6536","GSM2344042","male"
"6537","GSM2344043","female"
"6538","GSM2328338","male"
"6539","GSM1059512","female"
"6540","GSM1059513","male"
"6541","GSM1059510","female"
"6542","GSM1059516","male"
"6543","GSM1059517","male"
"6544","GSM1059514","male"
"6545","GSM1059515","female"
"6546","GSM1059518","male"
"6547","GSM2343870","male"
"6548","GSM2343303","female"
"6549","GSM2343300","female"
"6550","GSM2343873","female"
"6551","GSM2343874","female"
"6552","GSM2343659","male"
"6553","GSM2343878","male"
"6554","GSM2343655","male"
"6555","GSM2343656","female"
"6556","GSM2343900","male"
"6557","GSM2343901","male"
"6558","GSM2343902","female"
"6559","GSM2343903","female"
"6560","GSM2343905","female"
"6561","GSM2343906","female"
"6562","GSM2343852","female"
"6563","GSM2138789","female"
"6564","GSM1112818","male"
"6565","GSM1112815","male"
"6566","GSM1112817","male"
"6567","GSM1112816","male"
"6568","GSM2343513","male"
"6569","GSM2343512","male"
"6570","GSM2343510","female"
"6571","GSM2343517","female"
"6572","GSM2343425","female"
"6573","GSM2359811","female"
"6574","GSM2359810","female"
"6575","GSM2359813","female"
"6576","GSM2359812","female"
"6577","GSM2343421","male"
"6578","GSM2343593","female"
"6579","GSM2343220","female"
"6580","GSM2343223","male"
"6581","GSM2343590","female"
"6582","GSM2343225","male"
"6583","GSM2343224","male"
"6584","GSM2343595","male"
"6585","GSM2343594","male"
"6586","GSM2343229","male"
"6587","GSM2343228","male"
"6588","GSM2343599","female"
"6589","GSM2343598","female"
"6590","GSM2343686","female"
"6591","GSM2071456","female"
"6592","GSM2071457","female"
"6593","GSM2071455","male"
"6594","GSM2072349","female"
"6595","GSM2072348","female"
"6596","GSM2072343","female"
"6597","GSM2072342","male"
"6598","GSM2072341","male"
"6599","GSM2072340","male"
"6600","GSM2072347","female"
"6601","GSM2072346","female"
"6602","GSM2072345","male"
"6603","GSM2072344","female"
"6604","GSM2071520","female"
"6605","GSM2138830","male"
"6606","GSM2138831","male"
"6607","GSM2138832","female"
"6608","GSM2138833","female"
"6609","GSM2138834","female"
"6610","GSM2138835","female"
"6611","GSM2138836","male"
"6612","GSM2138837","male"
"6613","GSM2138838","male"
"6614","GSM2138839","male"
"6615","GSM2274778","male"
"6616","GSM2274779","male"
"6617","GSM2274776","male"
"6618","GSM2274777","male"
"6619","GSM2274774","male"
"6620","GSM2274775","male"
"6621","GSM2274772","male"
"6622","GSM2274773","male"
"6623","GSM2274770","female"
"6624","GSM2274771","female"
"6625","GSM2344183","female"
"6626","GSM2344123","female"
"6627","GSM2344122","female"
"6628","GSM2344121","female"
"6629","GSM2344120","male"
"6630","GSM2344127","female"
"6631","GSM2344126","male"
"6632","GSM2344125","male"
"6633","GSM2344124","female"
"6634","GSM2344129","female"
"6635","GSM2344128","female"
"6636","GSM1120311","female"
"6637","GSM2328358","female"
"6638","GSM2328359","female"
"6639","GSM2344026","female"
"6640","GSM2328357","female"
"6641","GSM2328354","female"
"6642","GSM2328355","female"
"6643","GSM2328352","female"
"6644","GSM2344023","male"
"6645","GSM2344020","male"
"6646","GSM2344021","male"
"6647","GSM1120315","female"
"6648","GSM1120314","male"
"6649","GSM2400220","female"
"6650","GSM2343690","male"
"6651","GSM2343691","male"
"6652","GSM2343692","male"
"6653","GSM2343693","male"
"6654","GSM2343694","female"
"6655","GSM2343695","female"
"6656","GSM2343696","female"
"6657","GSM2343697","male"
"6658","GSM2343698","male"
"6659","GSM2343699","male"
"6660","GSM2071291","female"
"6661","GSM2343776","female"
"6662","GSM2344044","female"
"6663","GSM2343775","female"
"6664","GSM2344045","female"
"6665","GSM2344046","female"
"6666","GSM2344040","male"
"6667","GSM2344041","male"
"6668","GSM2328332","female"
"6669","GSM2328333","female"
"6670","GSM2071293","female"
"6671","GSM2328339","male"
"6672","GSM1112833","male"
"6673","GSM1112837","male"
"6674","GSM1059511","male"
"6675","GSM2274901","male"
"6676","GSM2274900","male"
"6677","GSM2274903","male"
"6678","GSM2274902","male"
"6679","GSM2071299","female"
"6680","GSM1059519","female"
"6681","GSM2344409","female"
"6682","GSM2138689","male"
"6683","GSM2343208","female"
"6684","GSM2343203","male"
"6685","GSM2343202","male"
"6686","GSM2343207","female"
"6687","GSM2343206","female"
"6688","GSM2343205","female"
"6689","GSM2072329","male"
"6690","GSM2072328","male"
"6691","GSM2072325","female"
"6692","GSM2072324","female"
"6693","GSM2072327","male"
"6694","GSM2072326","female"
"6695","GSM2072321","female"
"6696","GSM2072320","male"
"6697","GSM2072323","male"
"6698","GSM2072322","female"
"6699","GSM2072528","female"
"6700","GSM2072497","male"
"6701","GSM2072496","female"
"6702","GSM2072495","female"
"6703","GSM2072493","male"
"6704","GSM2072492","female"
"6705","GSM2072491","female"
"6706","GSM2071617","male"
"6707","GSM2072499","female"
"6708","GSM2072525","male"
"6709","GSM2274750","female"
"6710","GSM2274751","female"
"6711","GSM2274752","female"
"6712","GSM2274753","female"
"6713","GSM2274754","female"
"6714","GSM2274755","female"
"6715","GSM2274756","female"
"6716","GSM2274757","female"
"6717","GSM2274758","female"
"6718","GSM2274759","female"
"6719","GSM2071416","male"
"6720","GSM2071417","male"
"6721","GSM2071415","male"
"6722","GSM2071418","male"
"6723","GSM2138684","female"
"6724","GSM2344144","male"
"6725","GSM2344147","male"
"6726","GSM2344140","female"
"6727","GSM2344143","male"
"6728","GSM2344149","female"
"6729","GSM2344148","male"
"6730","GSM2343236","male"
"6731","GSM2343589","male"
"6732","GSM2344001","female"
"6733","GSM2344003","male"
"6734","GSM2344004","male"
"6735","GSM2344005","male"
"6736","GSM2344006","male"
"6737","GSM2344007","male"
"6738","GSM2344008","female"
"6739","GSM2344009","female"
"6740","GSM2343586","female"
"6741","GSM2343587","male"
"6742","GSM2072516","female"
"6743","GSM2344308","female"
"6744","GSM1101680","male"
"6745","GSM1101681","male"
"6746","GSM1101682","male"
"6747","GSM1101683","female"
"6748","GSM1101684","female"
"6749","GSM1101685","male"
"6750","GSM1101686","female"
"6751","GSM1101687","female"
"6752","GSM1101688","female"
"6753","GSM1101689","female"
"6754","GSM2344303","female"
"6755","GSM2343462","female"
"6756","GSM2344307","female"
"6757","GSM2343466","female"
"6758","GSM2344305","female"
"6759","GSM2344304","female"
"6760","GSM2071332","male"
"6761","GSM2071331","male"
"6762","GSM2071330","male"
"6763","GSM2071336","male"
"6764","GSM2071335","male"
"6765","GSM2138747","female"
"6766","GSM2343269","female"
"6767","GSM2343268","female"
"6768","GSM2343265","female"
"6769","GSM2343264","female"
"6770","GSM2343267","female"
"6771","GSM2343266","female"
"6772","GSM2343261","male"
"6773","GSM2343260","male"
"6774","GSM2343263","female"
"6775","GSM2343262","female"
"6776","GSM2138742","male"
"6777","GSM2343081","male"
"6778","GSM2343083","female"
"6779","GSM2343082","male"
"6780","GSM2343084","female"
"6781","GSM2343087","female"
"6782","GSM2343089","male"
"6783","GSM2343088","female"
"6784","GSM2343889","male"
"6785","GSM2343881","male"
"6786","GSM2343880","female"
"6787","GSM2343882","male"
"6788","GSM2343885","female"
"6789","GSM1010948","female"
"6790","GSM2072307","male"
"6791","GSM2072306","male"
"6792","GSM2072305","male"
"6793","GSM2072304","male"
"6794","GSM2072309","female"
"6795","GSM2072308","male"
"6796","GSM2071430","male"
"6797","GSM2344169","female"
"6798","GSM2344168","male"
"6799","GSM2344167","female"
"6800","GSM2344166","female"
"6801","GSM2344165","female"
"6802","GSM2344164","female"
"6803","GSM2344163","female"
"6804","GSM2344162","female"
"6805","GSM2344160","female"
"6806","GSM2343644","female"
"6807","GSM2071599","male"
"6808","GSM2071593","male"
"6809","GSM2071594","male"
"6810","GSM2343505","male"
"6811","GSM2343748","male"
"6812","GSM2343749","male"
"6813","GSM2343743","male"
"6814","GSM2343740","female"
"6815","GSM2343741","male"
"6816","GSM2343747","female"
"6817","GSM2343744","male"
"6818","GSM2274702","female"
"6819","GSM2072517","male"
"6820","GSM2072518","male"
"6821","GSM2343502","male"
"6822","GSM2344248","male"
"6823","GSM2344246","male"
"6824","GSM2344247","male"
"6825","GSM2344242","male"
"6826","GSM2344241","female"
"6827","GSM2071355","male"
"6828","GSM2071357","male"
"6829","GSM2071356","male"
"6830","GSM2071351","male"
"6831","GSM2071350","male"
"6832","GSM2343531","female"
"6833","GSM2343530","male"
"6834","GSM2343245","male"
"6835","GSM2343244","male"
"6836","GSM2343535","male"
"6837","GSM2343241","female"
"6838","GSM2343536","male"
"6839","GSM2343539","female"
"6840","GSM2343538","female"
"6841","GSM2343249","female"
"6842","GSM2343248","female"
"6843","GSM2071632","male"
"6844","GSM2274688","female"
"6845","GSM2274689","female"
"6846","GSM2344185","male"
"6847","GSM2344184","male"
"6848","GSM2344187","female"
"6849","GSM2344186","male"
"6850","GSM1010942","male"
"6851","GSM2344188","female"
"6852","GSM1010940","male"
"6853","GSM2274686","female"
"6854","GSM2274687","female"
"6855","GSM1010944","male"
"6856","GSM2274685","female"
"6857","GSM2343441","male"
"6858","GSM2328329","female"
"6859","GSM2328328","female"
"6860","GSM2344053","male"
"6861","GSM2328322","female"
"6862","GSM2328321","female"
"6863","GSM2328327","female"
"6864","GSM2328326","female"
"6865","GSM2343705","female"
"6866","GSM2328325","female"
"6867","GSM2343180","female"
"6868","GSM2343181","female"
"6869","GSM2343182","female"
"6870","GSM2343183","female"
"6871","GSM2343184","female"
"6872","GSM2343185","female"
"6873","GSM2343186","female"
"6874","GSM2343187","male"
"6875","GSM2343980","male"
"6876","GSM2343982","male"
"6877","GSM2343983","male"
"6878","GSM2343984","female"
"6879","GSM2343985","female"
"6880","GSM2343986","female"
"6881","GSM2343987","female"
"6882","GSM2343764","female"
"6883","GSM2343989","male"
"6884","GSM2343766","male"
"6885","GSM2343448","female"
"6886","GSM2343760","female"
"6887","GSM2343763","female"
"6888","GSM1220592","male"
"6889","GSM1101679","male"
"6890","GSM1101678","male"
"6891","GSM2072534","male"
"6892","GSM2072535","male"
"6893","GSM2072537","female"
"6894","GSM2072530","female"
"6895","GSM2072531","female"
"6896","GSM2072532","female"
"6897","GSM2072533","male"
"6898","GSM2072538","female"
"6899","GSM2072539","male"
"6900","GSM2343537","female"
"6901","GSM2274866","female"
"6902","GSM2274867","female"
"6903","GSM2274864","female"
"6904","GSM2274865","female"
"6905","GSM2274863","female"
"6906","GSM2274860","female"
"6907","GSM2344238","male"
"6908","GSM2344233","female"
"6909","GSM2344232","female"
"6910","GSM2344231","female"
"6911","GSM2344230","female"
"6912","GSM2344237","male"
"6913","GSM2343516","female"
"6914","GSM1101701","male"
"6915","GSM1101700","male"
"6916","GSM1101703","male"
"6917","GSM1101702","male"
"6918","GSM1101705","male"
"6919","GSM1101704","male"
"6920","GSM1101707","male"
"6921","GSM1101706","male"
"6922","GSM1101709","male"
"6923","GSM1101708","male"
"6924","GSM2071610","male"
"6925","GSM2071611","male"
"6926","GSM2071612","male"
"6927","GSM2071613","male"
"6928","GSM2071614","male"
"6929","GSM2071615","male"
"6930","GSM2071616","male"
"6931","GSM2343604","male"
"6932","GSM2071618","male"
"6933","GSM2071619","male"
"6934","GSM1060240","female"
"6935","GSM1060241","male"
"6936","GSM1010968","male"
"6937","GSM1010964","male"
"6938","GSM1010966","male"
"6939","GSM1010960","male"
"6940","GSM2343592","female"
"6941","GSM2343591","female"
"6942","GSM2343222","male"
"6943","GSM2343597","female"
"6944","GSM2344407","female"
"6945","GSM2138708","male"
"6946","GSM2138709","male"
"6947","GSM2138702","female"
"6948","GSM2138703","female"
"6949","GSM2138700","male"
"6950","GSM2138701","male"
"6951","GSM2138706","female"
"6952","GSM2138707","female"
"6953","GSM2138704","male"
"6954","GSM2138705","male"
"6955","GSM2343162","male"
"6956","GSM2343163","male"
"6957","GSM2343161","male"
"6958","GSM2343166","female"
"6959","GSM2343167","male"
"6960","GSM2343164","male"
"6961","GSM2343165","female"
"6962","GSM2344394","female"
"6963","GSM2344395","female"
"6964","GSM2344396","male"
"6965","GSM2344397","male"
"6966","GSM2344390","female"
"6967","GSM2344391","female"
"6968","GSM2344392","male"
"6969","GSM2344393","male"
"6970","GSM2343704","female"
"6971","GSM2343703","female"
"6972","GSM2343700","male"
"6973","GSM2343701","female"
"6974","GSM2343708","female"
"6975","GSM2343709","male"
"6976","GSM1220598","male"
"6977","GSM1220599","male"
"6978","GSM1220590","female"
"6979","GSM1220591","male"
"6980","GSM1220593","female"
"6981","GSM1220594","female"
"6982","GSM1220595","male"
"6983","GSM1220596","male"
"6984","GSM1220597","female"
"6985","GSM2343415","male"
"6986","GSM2343413","male"
"6987","GSM2343411","female"
"6988","GSM2072558","female"
"6989","GSM2072559","male"
"6990","GSM2072556","male"
"6991","GSM2072557","female"
"6992","GSM2072555","male"
"6993","GSM2072552","male"
"6994","GSM2072550","female"
"6995","GSM2072551","male"
"6996","GSM2343579","female"
"6997","GSM2343578","female"
"6998","GSM2344255","female"
"6999","GSM2344254","female"
"7000","GSM2343577","female"
"7001","GSM2343576","female"
"7002","GSM2343571","female"
"7003","GSM2343570","male"
"7004","GSM2343572","female"
"7005","GSM2343398","female"
"7006","GSM2343396","female"
"7007","GSM2344419","female"
"7008","GSM2344413","female"
"7009","GSM2344411","female"
"7010","GSM2344410","female"
"7011","GSM2344417","female"
"7012","GSM2343324","female"
"7013","GSM2274884","male"
"7014","GSM2274885","male"
"7015","GSM2274886","male"
"7016","GSM2138728","female"
"7017","GSM2138729","female"
"7018","GSM2138724","male"
"7019","GSM2138725","male"
"7020","GSM2138726","male"
"7021","GSM2138727","male"
"7022","GSM2138720","male"
"7023","GSM2138722","female"
"7024","GSM2138723","female"
"7025","GSM2274887","male"
"7026","GSM2343144","female"
"7027","GSM2343497","female"
"7028","GSM2343494","female"
"7029","GSM2343147","male"
"7030","GSM2343492","female"
"7031","GSM2343493","female"
"7032","GSM2343142","female"
"7033","GSM2343143","female"
"7034","GSM2343148","male"
"7035","GSM2343149","female"
"7036","GSM2343498","male"
"7037","GSM2343499","male"
"7038","GSM2274880","male"
"7039","GSM2274881","male"
"7040","GSM2343729","male"
"7041","GSM2343720","female"
"7042","GSM2343721","female"
"7043","GSM2343722","female"
"7044","GSM2343723","male"
"7045","GSM2343724","male"
"7046","GSM2343727","male"
"7047","GSM2274882","male"
"7048","GSM1220576","male"
"7049","GSM1220577","male"
"7050","GSM1220574","male"
"7051","GSM1220575","male"
"7052","GSM1220578","female"
"7053","GSM1220579","female"
"7054","GSM2274883","male"
"7055","GSM2072570","male"
"7056","GSM2072571","female"
"7057","GSM2072572","female"
"7058","GSM2072573","female"
"7059","GSM2072574","female"
"7060","GSM2072575","male"
"7061","GSM2072576","male"
"7062","GSM2072577","male"
"7063","GSM2072578","male"
"7064","GSM2344259","female"
"7065","GSM2344258","male"
"7066","GSM2343575","female"
"7067","GSM2343574","female"
"7068","GSM2344257","male"
"7069","GSM2344256","male"
"7070","GSM2344250","female"
"7071","GSM2343702","female"
"7072","GSM2343168","male"
"7073","GSM2344277","female"
"7074","GSM2344276","female"
"7075","GSM2344275","female"
"7076","GSM2343554","male"
"7077","GSM2344273","male"
"7078","GSM2344271","female"
"7079","GSM2344270","female"
"7080","GSM2344279","female"
"7081","GSM2344278","female"
"7082","GSM2343801","male"
"7083","GSM2343800","male"
"7084","GSM2343803","female"
"7085","GSM2343802","female"
"7086","GSM2343805","male"
"7087","GSM2343807","female"
"7088","GSM2343806","male"
"7089","GSM2343809","male"
"7090","GSM2343808","female"
"7091","GSM2344182","female"
"7092","GSM2343115","male"
"7093","GSM2343114","male"
"7094","GSM2344383","male"
"7095","GSM2071298","female"
"7096","GSM2343173","male"
"7097","GSM2344380","male"
"7098","GSM2343174","male"
"7099","GSM2344385","female"
"7100","GSM2343643","female"
"7101","GSM2344398","male"
"7102","GSM2274746","female"
"7103","GSM2344029","male"
"7104","GSM2138746","female"
"7105","GSM2328356","female"
"7106","GSM2138744","female"
"7107","GSM2138745","female"
"7108","GSM2138743","male"
"7109","GSM2138740","male"
"7110","GSM2138741","male"
"7111","GSM2344024","male"
"7112","GSM2138749","male"
"7113","GSM2344025","male"
"7114","GSM2343128","female"
"7115","GSM2343129","female"
"7116","GSM2343126","female"
"7117","GSM2343127","female"
"7118","GSM2343124","female"
"7119","GSM2343122","female"
"7120","GSM2343123","female"
"7121","GSM2343120","female"
"7122","GSM2328353","female"
"7123","GSM2328350","female"
"7124","GSM2328351","female"
"7125","GSM2343640","male"
"7126","GSM2343647","male"
"7127","GSM2344355","female"
"7128","GSM2274696","female"
