sample_id,gender,type,tissue_old,age,tissue,ACE2,ESR1,ACE1,ESR2,AR,PGR,TMPRSS2
TCGA.DD.AACC.01,male,cancer,NA,60-100,liver,0.148729939,0.356787927,1.376514343,0.113992452,1.54790134,0.020113462,2.051901605
TCGA.DD.AACE.01,male,cancer,NA,60-100,liver,0.749852873,1.515041951,1.306030169,0.021529634,1.908648697,0.021529634,2.036989647
TCGA.DD.AACF.01,male,cancer,NA,60-100,liver,-2.42E-08,0.916383616,1.462556895,0.043308675,2.19440764,-2.42E-08,2.075704097
TCGA.DD.AACG.01,male,cancer,NA,20-59,liver,0.016575051,0.04869268,0.431367756,0.079511058,0.997982176,-1.83E-08,1.835250557
TCGA.DD.AACH.01,male,cancer,NA,60-100,liver,0.185228319,0.470885,1.537707067,0.083859239,2.309572535,0.028776267,2.768697603
TCGA.DD.AACI.01,male,cancer,NA,60-100,liver,0.090311094,0.037339235,1.34489546,-2.08E-08,1.361053129,0.090311094,2.110902004
TCGA.DD.AACJ.01,male,cancer,NA,60-100,liver,0.093973972,0.019668311,0.862772256,0.145577429,1.682227383,-2.17E-08,1.399827323
TCGA.DD.AACK.01,male,cancer,NA,60-100,liver,0.987436905,0.147840245,1.641065152,0.051958012,2.23001367,0.051958012,2.415475526
TCGA.DD.AACL.01,female,cancer,NA,60-100,liver,0.810264762,0.197334199,1.728118721,0.21310481,1.149190977,0.228552401,1.633766896
TCGA.DD.AACN.01,male,cancer,NA,20-59,liver,0.280201495,1.01519819,1.458706978,0.316307289,2.165672441,0.140395257,2.530517987
TCGA.DD.AACO.01,male,cancer,NA,20-59,liver,1.423698898,0.340981121,0.54601589,0.032587101,1.571887053,-1.81E-08,1.901296397
TCGA.DD.AACP.01,male,cancer,NA,60-100,liver,0.020705809,0.060661239,1.934682212,0.203657988,1.1722438,-2.28E-08,1.929140385
TCGA.DD.AACQ.01,male,cancer,NA,20-59,liver,0.323105226,0.872824751,0.886513489,0.083359446,2.097311472,-2.38E-08,2.055019749
TCGA.DD.AACS.01,male,cancer,NA,20-59,liver,1.923053981,0.804992058,1.440355257,0.105761297,2.587626064,0.02757291,2.676665594
TCGA.DD.AACT.01,female,cancer,NA,60-100,liver,0.867134483,1.064795183,1.210121075,0.064748313,1.928108714,0.162877896,2.469089783
TCGA.DD.AACU.01,male,cancer,NA,20-59,liver,1.612388112,0.779942212,1.472812931,0.051329204,1.940486268,0.075962677,2.610048799
TCGA.DD.AACV.01,male,cancer,NA,20-59,liver,0.660856098,1.37200841,0.768600072,0.162702688,2.39668178,0.073346005,2.255190023
TCGA.DD.AACW.01,male,cancer,NA,20-59,liver,0.357485738,0.088687803,1.208452963,0.045457785,1.84084938,-2.54E-08,1.824754066
TCGA.DD.AACX.01,male,cancer,NA,60-100,liver,0.194043077,0.134017952,1.098385039,0.091561109,2.061821723,-2.63E-08,2.511564886
TCGA.DD.AACY.01,male,cancer,NA,60-100,liver,0.091164347,0.397275339,1.504965765,0.023678095,2.01042535,0.023678095,2.347410737
TCGA.DD.AACZ.01,female,cancer,NA,60-100,liver,0.06810529,0.280105267,2.017362156,0.151403333,0.151403333,-2.57E-08,0.151403333
TCGA.DD.AAD0.01,female,cancer,NA,60-100,liver,2.222896096,0.752791095,2.188135563,0.218753933,2.352836488,-2.70E-08,2.321836479
TCGA.DD.AAD1.01,female,cancer,NA,20-59,liver,0.440502399,0.950589815,1.902787065,0.268291369,2.039982535,0.289188498,2.927680782
TCGA.DD.AAD2.01,male,cancer,NA,60-100,liver,0.458417883,0.861736998,1.511645263,0.072306654,1.846331213,0.072306654,2.228358458
TCGA.DD.AAD3.01,male,cancer,NA,20-59,liver,0.406147302,1.137337408,1.704782693,0.077585531,2.299809651,0.125909527,2.554478939
TCGA.DD.AAD5.01,male,cancer,NA,20-59,liver,-2.28E-08,0.186734215,1.302580805,0.152619122,1.557374007,-2.28E-08,1.963428885
TCGA.DD.AAD6.01,male,cancer,NA,60-100,liver,-2.20E-08,0.095191959,0.720976275,0.019929922,1.988020186,-2.20E-08,0.594349636
TCGA.DD.AAD8.01,female,cancer,NA,60-100,liver,0.083360443,0.844638926,0.932219979,0.337777295,1.966127901,0.021607661,2.148400959
TCGA.DD.AADA.01,female,cancer,NA,60-100,liver,0.257356035,0.288296631,1.651843019,0.101265268,1.556727187,0.08196006,2.122755802
TCGA.DD.AADB.01,male,cancer,NA,20-59,liver,-2.73E-08,0.160055307,1.63063015,0.094930899,0.674294345,-2.73E-08,0.616563978
TCGA.DD.AADC.01,male,cancer,NA,20-59,liver,0.152279631,0.298602571,1.477941647,0.281657108,2.041690791,0.068510936,2.027593841
TCGA.DD.AADD.01,male,cancer,NA,20-59,liver,1.502443722,0.227598283,1.0920965,0.050333744,1.890907493,0.025510639,2.34044793
TCGA.DD.AADF.01,female,cancer,NA,60-100,liver,0.037692603,0.055907541,1.609530864,0.091150198,1.357935433,-2.10E-08,1.925863473
TCGA.DD.AADG.01,male,cancer,NA,60-100,liver,2.843584169,0.806417109,1.4572489,0.092274025,2.458152307,-2.65E-08,2.239543906
TCGA.DD.AADI.01,female,cancer,NA,20-59,liver,0.122442764,0.242406991,1.01452404,0.138492937,1.348835097,0.072237986,2.282637769
TCGA.DD.AADJ.01,female,cancer,NA,60-100,liver,0.196385443,-2.20E-08,0.956303729,0.019920426,1.360282007,0.196385443,2.210558511
TCGA.DD.AADK.01,female,cancer,NA,60-100,liver,0.809763274,0.171877425,1.789429249,0.080772763,1.763370547,0.06128858,2.115331418
TCGA.DD.AADL.01,male,cancer,NA,20-59,liver,1.333315209,1.401123523,1.130598006,0.070886595,2.299587304,0.024252726,2.021927415
TCGA.DD.AADM.01,male,cancer,NA,20-59,liver,0.710048012,0.747022771,1.118727698,0.019550117,1.580348426,0.019550117,1.813519247
TCGA.DD.AADN.01,male,cancer,NA,20-59,liver,-1.67E-08,0.030068241,0.859263499,-1.67E-08,0.355049382,-1.67E-08,0.211445332
TCGA.DD.AADO.01,male,cancer,NA,20-59,liver,-1.68E-08,0.03017359,0.853608456,0.0870457,0.738165399,-1.68E-08,1.405690027
TCGA.DD.AADP.01,male,cancer,NA,20-59,liver,0.206021638,0.700093638,1.448487851,0.164168367,2.149885218,0.050010664,2.267880688
TCGA.DD.AADQ.01,male,cancer,NA,20-59,liver,-2.22E-08,0.214068923,1.18302214,0.039768534,1.824941566,0.096073986,1.46681084
TCGA.DD.AADR.01,male,cancer,NA,20-59,liver,0.118041184,0.28351866,1.119987887,-2.30E-08,1.785929481,-2.30E-08,2.093953143
TCGA.DD.AADS.01,male,cancer,NA,60-100,liver,0.063335959,0.789437033,0.607297129,0.107580648,1.574034858,-1.80E-08,1.744982032
TCGA.DD.AADU.01,male,cancer,NA,60-100,liver,0.038758071,0.734116062,0.854596833,0.093678536,1.961619182,-2.16E-08,1.987399867
TCGA.DD.AADV.01,male,cancer,NA,20-59,liver,1.573202675,1.807894261,1.585242727,0.051571533,2.328194424,0.076318263,2.502526881
TCGA.DD.AADW.01,male,cancer,NA,20-59,liver,0.309696665,0.289292347,2.125905967,0.179590792,1.140958159,0.081219862,2.35953305
TCGA.DD.AADY.01,female,cancer,NA,20-59,liver,0.434681367,0.590679097,2.210207454,0.027420773,2.3303928,0.199652751,2.851046541
TCGA.DD.AAE0.01,female,cancer,NA,20-59,liver,0.191666214,0.160054218,2.079206613,0.176018061,0.306645681,0.056921451,2.072185137
TCGA.DD.AAE1.01,male,cancer,NA,20-59,liver,1.029992624,0.065049172,1.143258197,0.04390098,1.372810357,-2.45E-08,2.065896838
TCGA.DD.AAE2.01,male,cancer,NA,20-59,liver,2.795978325,1.346555712,1.702495652,0.355470096,2.593497018,0.097337,2.562156815
TCGA.DD.AAE3.01,male,cancer,NA,20-59,liver,0.301063892,0.301063892,1.702046531,0.095452685,1.745837947,0.019985946,1.719131886
TCGA.DD.AAE4.01,female,cancer,NA,20-59,liver,0.734408209,1.476710504,0.693506114,0.10373175,1.86755679,-2.01E-08,1.466709138
TCGA.DD.AAE6.01,female,cancer,NA,20-59,liver,0.11409866,0.077782459,0.39524325,0.1821949,1.458926135,-2.22E-08,1.97898528
TCGA.DD.AAE7.01,male,cancer,NA,60-100,liver,1.097714742,1.822127166,1.371552033,0.12939625,2.15380453,0.04528671,2.182152343
TCGA.DD.AAE9.01,male,cancer,NA,60-100,liver,1.974680128,0.64774531,0.497592118,0.10354975,2.482759332,-2.40E-08,2.216918322
TCGA.DD.AAEA.01,male,cancer,NA,60-100,liver,0.168776265,0.839425439,1.043780916,0.528891169,1.606888216,-2.26E-08,1.768559212
TCGA.DD.AAEB.01,male,cancer,NA,60-100,liver,2.260543393,1.634332599,0.973777204,0.257835583,1.961474528,-1.86E-08,1.601513164
TCGA.DD.AAED.01,male,cancer,NA,20-59,liver,-2.02E-08,0.304203043,0.546464274,0.053883466,0.316624875,-2.02E-08,2.343360681
TCGA.DD.AAEE.01,male,cancer,NA,20-59,liver,0.271366297,0.220110268,1.454382874,0.107094518,1.816767657,-2.48E-08,2.192369048
TCGA.DD.AAEG.01,female,cancer,NA,20-59,liver,1.066567237,0.267142109,2.541051119,0.046784326,2.004519698,0.231063393,2.454330796
TCGA.DD.AAEH.01,male,cancer,NA,60-100,liver,0.846478981,1.477469055,1.522868851,0.179607728,2.152331671,0.043293929,2.169980088
TCGA.DD.AAEI.01,male,cancer,NA,60-100,liver,0.045966528,0.822439912,1.244179844,0.068086512,2.069567139,-2.57E-08,2.02951967
TCGA.DD.AAEK.01,male,cancer,NA,20-59,liver,0.871265019,1.028059611,1.804289178,0.123920909,2.269185131,0.026151098,2.310977574
TCGA.DD.AAVP.01,male,cancer,NA,20-59,liver,1.344457488,0.489146419,2.60028843,0.084525255,2.267188749,-2.42E-08,1.808778256
TCGA.DD.AAVQ.01,male,cancer,NA,20-59,liver,0.084167959,0.213933438,1.744467499,0.230927657,1.619569365,0.043108164,2.532724572
TCGA.DD.AAVR.01,male,cancer,NA,20-59,liver,1.104544639,0.329703176,1.768808843,0.189893001,1.032147642,0.100324028,2.367156038
TCGA.DD.AAVS.01,male,cancer,NA,20-59,liver,2.514101134,0.721781278,1.765574376,0.073991637,2.293342989,0.049986298,2.470696767
TCGA.DD.AAVU.01,male,cancer,NA,20-59,liver,0.053346179,0.208826913,0.600957406,0.165377406,1.510906056,-2.00E-08,2.123272718
TCGA.DD.AAVV.01,male,cancer,NA,20-59,liver,0.134852793,0.251642549,2.062853498,0.092139867,2.159938176,0.251642549,2.157867749
TCGA.DD.AAVW.01,male,cancer,NA,20-59,liver,1.010922821,0.602463797,1.984346145,0.276295089,1.882627773,0.18005243,2.606865046
TCGA.DD.AAVX.01,male,cancer,NA,20-59,liver,0.314247252,0.934394936,1.169954311,0.064629213,1.919313421,0.043615496,1.484424077
TCGA.DD.AAVY.01,male,cancer,NA,20-59,liver,2.67210082,1.719357229,0.73635295,0.025042978,2.67879689,-2.77E-08,2.518553819
TCGA.DD.AAVZ.01,male,cancer,NA,20-59,liver,1.759096446,1.031040586,1.595191064,0.072456778,2.129527854,0.117714266,2.80270672
TCGA.DD.AAW0.01,male,cancer,NA,20-59,liver,0.18867592,0.988806875,1.77347949,0.099231004,2.153924208,0.145069541,2.718217699
TCGA.DD.AAW1.01,male,cancer,NA,20-59,liver,2.335810037,2.137458004,1.384025784,0.136169011,2.890958129,0.093052552,2.23027988
TCGA.DD.AAW2.01,male,cancer,NA,60-100,liver,3.023764535,1.725081301,1.279184613,0.152315461,2.692404519,0.023432967,2.076837679
TCGA.DD.AAW3.01,male,cancer,NA,60-100,liver,2.764094859,1.484046255,1.145734424,0.0913523,2.329531503,-2.62E-08,1.89729578
TCGA.DE.A0XZ.01,female,cancer,NA,60-100,NA,1.229602155,1.179371751,2.571170517,0.506342753,0.820699604,0.787633157,1.724114519
TCGA.DE.A0Y2.01,female,cancer,NA,20-59,NA,1.340790646,1.897240136,2.152831919,0.362523724,0.424712943,1.248707303,2.980066141
TCGA.DE.A0Y3.01,female,cancer,NA,60-100,NA,1.3594209,1.520077333,1.952869352,0.276108987,0.338949949,1.316126731,2.945144403
TCGA.DE.A2OL.01,female,cancer,NA,20-59,NA,1.578162165,0.475994072,2.641150355,0.43595664,0.999466774,0.121856431,2.546075457
TCGA.DE.A3KN.01,female,cancer,NA,20-59,NA,0.637468538,1.998813382,2.594603574,0.375201051,1.980685261,1.14364072,2.163373495
TCGA.DE.A4M8.01,female,cancer,NA,60-100,NA,0.852788353,1.832314222,2.24052162,0.525746914,1.304401871,0.290392702,1.914526992
TCGA.DE.A4M9.01,male,cancer,NA,20-59,NA,0.809071621,1.965265276,2.071391625,0.699756718,1.81496202,0.385069543,2.960862224
TCGA.DE.A4MA.01,female,cancer,NA,20-59,NA,0.648569216,1.085119318,1.162362507,0.314285493,0.083681368,0.32584255,1.93621027
TCGA.DE.A4MB.01,female,cancer,NA,60-100,NA,0.793446851,1.856209029,2.247412643,0.3714376,0.715974636,0.978383602,1.561778963
TCGA.DE.A4MC.01,female,cancer,NA,20-59,NA,0.695636271,2.085343882,1.848719736,0.183950162,0.335993412,0.494015163,1.660987144
TCGA.DE.A4MD.01,male,cancer,NA,60-100,NA,0.55004503,0.293039199,1.574162052,0.199276916,0.024464645,0.094120911,1.964135303
TCGA.DE.A4MD.06,male,cancer,NA,60-100,NA,0.456207465,0.456207465,1.843531781,0.230518387,0.199049806,0.132140078,0.922130097
TCGA.DE.A69J.01,female,cancer,NA,20-59,NA,1.018568085,2.30082871,2.211898209,0.193936868,0.560255821,0.79130982,2.616308879
TCGA.DE.A69K.01,female,cancer,NA,20-59,NA,0.591426613,1.91377301,2.301241868,0.414526041,1.095838828,1.104179526,2.888388132
TCGA.DE.A7U5.01,female,cancer,NA,20-59,NA,1.512602458,1.512602458,2.264050425,0.504782402,0.73907639,0.78541488,2.842350908
TCGA.DF.A2KR.01,female,cancer,NA,60-100,NA,1.080712902,2.834922202,2.441806343,0.397564042,1.811061581,2.298440203,2.280568064
TCGA.DF.A2KV.01,female,cancer,NA,20-59,NA,0.654970914,2.648634282,1.723329519,0.156627222,1.876709736,1.594144494,2.050647054
TCGA.DF.A2KY.01,female,cancer,NA,20-59,NA,0.095666797,0.197420222,1.961136468,0.429626387,0.164912562,0.095666797,0.287625914
TCGA.DF.A2KZ.01,female,cancer,NA,60-100,NA,0.675606566,2.665775927,2.097001497,0.294089875,0.935340371,0.762882087,1.782304276
TCGA.DF.A2L0.01,female,cancer,NA,60-100,NA,0.528615389,2.150335968,1.038140206,-1.42E-08,1.151258232,1.220072209,1.213543696
TCGA.DG.A2KH.01,female,cancer,NA,20-59,NA,0.459175344,2.082860708,2.297169348,0.699553731,0.047197248,0.155268029,2.922121738
TCGA.DG.A2KJ.01,female,cancer,NA,20-59,NA,0.775417069,0.6107074,1.730170064,0.245169698,0.194368245,0.15072583,1.57456508
TCGA.DG.A2KK.01,female,cancer,NA,20-59,NA,0.553714542,1.275243631,2.259905111,0.295168172,0.180590748,0.072056319,2.206603141
TCGA.DG.A2KL.01,female,cancer,NA,20-59,NA,1.870937291,2.485004916,2.11807859,0.263486737,0.878441737,0.240227076,2.658429987
TCGA.DG.A2KM.01,female,cancer,NA,20-59,NA,1.703466363,1.669743721,2.6815643,0.680958146,1.155458517,1.298967465,2.373659487
TCGA.DH.5140.01,female,cancer,NA,20-59,brain,0.523933227,0.503605112,1.660772668,0.394714336,0.721152773,0.217220995,0.671601664
TCGA.DH.5141.01,male,cancer,NA,20-59,brain,0.209614346,0.122385533,1.372215606,0.269813317,0.743513581,0.269813317,0.795579159
TCGA.DH.5142.01,male,cancer,NA,20-59,brain,0.085870156,0.581032887,2.034723229,0.164656842,1.882151636,0.0580882,0.189515653
TCGA.DH.5143.01,male,cancer,NA,20-59,brain,0.086365445,0.306301137,1.413875047,0.238617577,2.223055055,0.327774516,0.214908495
TCGA.DH.5144.01,female,cancer,NA,20-59,brain,0.411863691,0.166875118,2.116273303,0.392126645,0.504319594,0.330198782,0.192047098
TCGA.DH.A669.01,male,cancer,NA,60-100,brain,0.113278086,0.700425848,2.642728799,0.165243397,2.003032691,0.029589856,0.327141277
TCGA.DH.A669.02,male,cancer,NA,60-100,brain,0.023636077,0.317756589,2.513327667,0.153578121,0.954947126,0.046664405,0.230507101
TCGA.DH.A66B.01,male,cancer,NA,20-59,brain,0.085657974,0.40591274,1.942198655,0.057943293,1.763064251,0.164260759,0.386424283
TCGA.DH.A66D.01,female,cancer,NA,20-59,brain,0.201022468,0.469243208,2.058630358,0.322426609,1.819041453,0.226593499,0.251483018
TCGA.DH.A66F.01,male,cancer,NA,20-59,brain,0.32755624,0.214759857,1.857822674,0.190437692,0.839342835,0.139799543,0.190437692
TCGA.DH.A7UR.01,female,cancer,NA,20-59,brain,0.497280864,0.497280864,2.919535106,0.410393952,0.428471614,0.313780904,0.205393889
TCGA.DH.A7US.01,male,cancer,NA,20-59,brain,0.254685335,0.567491718,1.725441393,0.149661073,1.339379823,0.149661073,0.954660472
TCGA.DH.A7UT.01,male,cancer,NA,20-59,brain,0.123227411,0.251845472,0.920633347,0.328184047,1.536666114,0.146001413,1.214644314
TCGA.DH.A7UU.01,male,cancer,NA,20-59,brain,0.086250619,0.464681679,1.77306456,0.567243322,0.740987568,0.283931854,0.598847733
TCGA.DH.A7UV.01,male,cancer,NA,20-59,brain,0.124204997,0.293034254,1.15746518,0.233437099,1.675618729,0.169518584,0.147150636
TCGA.DI.A1BU.01,female,cancer,NA,20-59,NA,0.089909886,2.818206553,2.379617339,0.314208176,1.19233365,1.905544483,2.631973196
TCGA.DI.A2QT.01,female,cancer,NA,20-59,NA,0.990920691,0.414189795,1.741704794,0.213633748,0.320700733,0.105809918,0.227887882
TCGA.DI.A2QY.01,female,cancer,NA,60-100,NA,0.167072026,2.272748109,2.392588344,0.398350198,2.1322341,1.267003213,1.72508476
TCGA.DI.A2QY.11,female,adjacent,ENDOMETRIUM,60-100,NA,0.746445655,2.79331677,2.418694538,0.23295545,2.468119807,2.312125126,2.31488259
TCGA.DJ.A13L.01,male,cancer,NA,60-100,NA,0.977061664,1.315599771,2.165842088,0.375839887,0.60949226,0.929063404,2.327745311
TCGA.DJ.A13M.01,female,cancer,NA,20-59,NA,0.835705893,0.359458897,2.311150803,0.189256262,1.434864052,-2.56E-08,1.957674312
TCGA.DJ.A13O.01,male,cancer,NA,20-59,NA,0.849981956,1.005923725,1.838525335,0.387872198,0.719702259,0.40052607,2.250492905
TCGA.DJ.A13P.01,female,cancer,NA,20-59,NA,0.824736387,1.438648723,2.869921466,0.347060016,1.127708427,0.282858882,0.641979145
TCGA.DJ.A13R.01,male,cancer,NA,20-59,NA,0.522806316,0.375685161,1.67970065,0.27191467,0.057845502,0.218801325,1.606888199
TCGA.DJ.A13S.01,female,cancer,NA,0-19,NA,1.469937437,0.558260716,2.448084395,0.667903544,1.245906677,0.161424634,1.646644967
TCGA.DJ.A13T.01,female,cancer,NA,20-59,NA,1.300935068,2.953500035,3.036131993,0.26697553,1.651918779,0.365458589,2.753315464
TCGA.DJ.A13U.01,male,cancer,NA,60-100,NA,1.07444813,1.772843604,2.107483178,0.240061198,0.411884854,1.194041462,2.529001822
TCGA.DJ.A13V.01,female,cancer,NA,20-59,NA,0.601092144,2.608605444,2.55740363,0.193184966,1.153261667,0.470318692,1.953535267
TCGA.DJ.A13X.01,female,cancer,NA,20-59,NA,1.391363682,1.125156525,3.001675867,0.41107681,1.106010774,1.125156525,1.197189302
TCGA.DJ.A1QD.01,female,cancer,NA,20-59,NA,0.970539688,1.701499314,2.019867557,0.233128885,0.445207602,0.997939023,2.411330723
TCGA.DJ.A1QE.01,female,cancer,NA,60-100,NA,1.072395586,1.70316643,1.969040699,0.311429128,0.654502834,0.885798618,2.873439732
TCGA.DJ.A1QF.01,female,cancer,NA,60-100,NA,1.054908077,1.844073898,2.583959943,0.139260669,0.612520027,1.351061819,2.098975055
TCGA.DJ.A1QG.01,male,cancer,NA,60-100,NA,1.082258555,1.018146427,2.347444754,0.238161675,1.297917472,0.382983033,0.772749218
TCGA.DJ.A1QH.01,female,cancer,NA,20-59,NA,1.068801138,1.670258936,2.094098176,0.208859213,0.435174202,1.509184298,2.518552693
TCGA.DJ.A1QI.01,female,cancer,NA,60-100,NA,1.036432514,1.544419029,2.462105795,0.241134954,0.802518218,0.593087295,1.617977525
TCGA.DJ.A1QL.01,male,cancer,NA,60-100,NA,1.414413367,0.392124899,2.808488417,0.392124899,0.952282774,0.108385613,2.01127439
TCGA.DJ.A1QM.01,male,cancer,NA,20-59,NA,1.285994141,1.692714155,2.808464802,0.404862016,1.199872384,0.776321755,2.55724607
TCGA.DJ.A1QN.01,female,cancer,NA,20-59,NA,0.872322914,2.177126803,2.363622774,0.162411803,1.288789844,0.764163931,1.177850853
TCGA.DJ.A1QO.01,male,cancer,NA,60-100,NA,1.264763442,1.799544056,2.307353654,0.223156097,0.608026558,1.501971856,2.653092203
TCGA.DJ.A1QQ.01,male,cancer,NA,20-59,NA,0.89718929,2.331448756,2.658459052,0.508886418,0.980345925,0.333367187,3.028964793
TCGA.DJ.A2PN.01,female,cancer,NA,60-100,NA,1.223250426,1.811433091,2.517934899,0.257020004,0.882218548,0.903142897,2.938679765
TCGA.DJ.A2PO.01,male,cancer,NA,20-59,NA,1.31826046,1.528552784,2.740084246,0.438036258,0.979097728,1.074546913,2.297337542
TCGA.DJ.A2PP.01,male,cancer,NA,20-59,NA,1.775353756,1.842562554,2.928787173,0.280771274,1.462966074,1.632879791,1.548928291
TCGA.DJ.A2PQ.01,male,cancer,NA,20-59,NA,0.789403536,1.187637165,2.48554077,0.36770481,0.498794468,0.260588267,1.545859229
TCGA.DJ.A2PR.01,male,cancer,NA,20-59,NA,1.100435271,2.625343575,2.415372977,0.383769041,0.554881189,0.44457398,3.340926247
TCGA.DJ.A2PS.01,female,cancer,NA,20-59,NA,1.117795021,2.772452451,2.434657684,0.40459479,1.684531051,0.780930168,2.084557041
TCGA.DJ.A2PT.01,female,cancer,NA,60-100,NA,1.010381352,1.119432871,1.999698573,0.184219288,0.435825796,0.475240069,2.14905311
TCGA.DJ.A2PU.01,female,cancer,NA,20-59,NA,0.744063218,1.905743247,3.060426776,0.285300617,1.026130364,0.632015056,2.755974687
TCGA.DJ.A2PV.01,female,cancer,NA,20-59,NA,0.831693643,1.578658279,2.96115366,0.353172348,1.148973021,0.84464343,2.723174926
TCGA.DJ.A2PW.01,male,cancer,NA,60-100,NA,1.151941536,1.381284967,2.169033927,0.361925429,0.289189323,0.65235334,2.5045801
TCGA.DJ.A2PX.01,female,cancer,NA,20-59,NA,1.206537997,1.621240618,2.513138581,0.443444393,0.963177187,0.377991286,1.850237256
TCGA.DJ.A2PY.01,female,cancer,NA,20-59,NA,0.899055239,2.252620267,2.159232333,0.255587677,0.90926207,1.457449936,2.505525341
TCGA.DJ.A2PZ.01,male,cancer,NA,60-100,NA,1.019153542,1.059966103,1.972449007,0.162624159,0.507437758,1.266909298,2.193578288
TCGA.DJ.A2Q0.01,female,cancer,NA,20-59,NA,0.518337825,0.898902304,2.344240293,0.210445587,0.928390688,0.068609472,1.157294458
TCGA.DJ.A2Q1.01,female,cancer,NA,20-59,NA,0.383972538,0.395947331,1.678987805,0.266408115,0.669048648,0.093112761,1.966497013
TCGA.DJ.A2Q2.01,female,cancer,NA,20-59,NA,0.840110248,0.409084268,2.586177165,1.315401929,0.89570531,1.637990575,2.48827028
TCGA.DJ.A2Q3.01,female,cancer,NA,60-100,NA,1.448266611,2.106060759,1.948021517,0.323826568,1.118407569,0.809756345,2.271487604
TCGA.DJ.A2Q4.01,male,cancer,NA,20-59,NA,0.805575489,2.02974157,2.254192756,0.24895607,0.494781076,0.371055706,3.026188105
TCGA.DJ.A2Q5.01,male,cancer,NA,20-59,NA,0.942884342,2.554345117,2.153969298,0.659792933,1.044095074,0.450233095,1.332322656
